,lat,lng,date,addr,turst
435,42.36140358,-83.00937165,2008/7/15,3057  FIELD,True
436,42.41448937,-83.04853093,2008/7/15,13276  BLOOM,True
437,42.41417052,-83.04761052,2008/7/15,13223  BUFFALO,True
438,42.41711116,-83.14569818,2008/7/15,7429 W MCNICHOLS,True
439,42.36156037,-83.00801708,2008/7/15,2992  SHERIDAN,True
440,42.35097601,-83.23939084,2008/7/15,8075  STOUT,True
441,42.42277705,-83.24275937,2008/7/15,18227  STOUT,True
442,42.36193767,-83.00601658,2008/7/15,2927  BALDWIN,True
443,42.41429883,-83.04754097,2008/7/15,13242  BUFFALO,True
444,42.41433589,-83.0476151,2008/7/15,13249  BUFFALO,True
445,42.40536287,-83.06775297,2008/7/15,12230  ARLINGTON,True
446,42.42327597,-82.95874479,2008/7/15,11936  RIAD,True
447,42.40648533,-82.96334454,2008/7/15,9157  PHILIP,True
448,42.44374159,-83.00261021,2008/5/15,20011  ANNOTT,True
449,42.33250309,-83.04975362,2008/5/15,12923 E STATE FAIR,True
450,42.33250309,-83.04975362,2008/5/15,13047 E STATE FAIR,True
451,42.44383174,-82.95534964,2008/5/15,16026  ROSSINI DRIVE,True
452,42.43150423,-82.98500063,2008/5/15,18613  SCHOENHERR,True
453,42.43642836,-82.98520417,2008/5/15,19213  SCHOENHERR,True
454,42.43227929,-82.9810029,2008/5/15,13910  SARATOGA,True
455,42.37105722,-82.98472133,2008/5/15,2966  GARLAND,True
456,42.44162582,-82.9747484,2008/5/15,14440  TACOMA,True
457,42.4416288,-82.97455452,2008/5/15,14452  TACOMA,True
458,42.33250309,-83.04975362,2008/5/15,13430 E STATE FAIR,True
459,42.43200121,-82.98502407,2008/5/15,18649  SCHOENHERR,True
460,42.4414254,-82.98513245,2008/5/15,13611  TACOMA,True
461,42.37773599,-83.00388078,2008/5/15,4809  CRANE,True
462,42.44130954,-82.98985721,2008/5/15,13225  TACOMA,True
463,42.44386204,-82.95375171,2008/5/15,16110  ROSSINI DRIVE,True
464,42.4437723,-82.9586399,2008/5/15,15716  ROSSINI DRIVE,True
465,42.43507524,-82.99236704,2008/5/15,19126  WESTPHALIA,True
466,42.44003857,-82.97365728,2008/5/15,14519  LIBERAL,True
467,42.44168717,-82.97426893,2008/5/15,14467  TACOMA,True
468,42.37765855,-83.00382393,2008/5/15,4797  CRANE,True
469,42.37039712,-82.98432356,2008/5/15,2921  GARLAND,True
470,42.43276952,-82.98506171,2008/5/15,18817  SCHOENHERR,True
471,42.3887053973,-82.9428220796,2008/4/15,3568  BEACONSFIELD,True
472,42.44373475,-83.0646748,2008/4/15,20222  BINDER,True
473,42.44339904,-83.04946248,2008/4/15,20096  BLOOM,True
474,42.4449362282,-83.049526906,2008/4/15,20292  BLOOM,True
475,42.44504654,-83.04975319,2008/4/15,20315  BLOOM,True
476,42.44181803,-83.04937094,2008/4/15,19920  BLOOM,True
477,42.40065575,-82.95096166,2008/4/15,5218  BEACONSFIELD,True
478,42.40069341,-82.95098684,2008/4/15,5226  BEACONSFIELD,True
479,42.4178531,-83.05335235,2008/4/15,4863  DELTA,True
480,42.4155458993,-83.2537144228,2008/4/15,17146  CHAPEL,True
481,,,2008/4/15,2251 W DAVISON,True
482,42.43785971,-83.03099025,2008/4/15,19471  CARRIE,True
483,42.43653772,-83.06543402,2008/4/15,19405  WEXFORD,True
484,42.44647253,-83.04958118,2008/4/15,20534  BLOOM,True
485,42.44499413,-83.04975124,2008/4/15,20305  BLOOM,True
486,42.34031407,-83.20091331,2008/4/15,6730  RUTHERFORD,True
487,42.43630043,-83.03071704,2008/4/15,19324  CARRIE,True
488,42.43612254,-83.0644259,2008/4/15,19345  BINDER,True
489,42.4363110403,-83.0654201678,2008/4/15,19373  WEXFORD,True
490,42.4364455503,-83.0652059597,2008/4/15,19390  WEXFORD,True
491,42.44334538,-83.04968325,2008/4/15,20091  BLOOM,True
492,42.4008534832,-82.9510938591,2008/4/15,5260  BEACONSFIELD,True
493,42.44487881,-83.04974696,2008/4/15,20283  BLOOM,True
494,42.43465198,-83.06531911,2008/4/15,19223  WEXFORD,True
495,42.4466459,-83.04958627,2008/4/15,20562  BLOOM,True
496,42.40250632,-82.95244561,2008/4/15,5559  BEACONSFIELD,True
497,42.43781344,-83.03098876,2008/4/15,19463  CARRIE,True
498,42.39325676,-83.07153561,2008/4/15,10215  RUSSELL,True
499,42.44371066,-83.06565556,2008/4/15,20220  WEXFORD,True
500,42.4364668859,-83.0654296913,2008/4/15,19395  WEXFORD,True
501,42.4446217315,-83.0495152282,2008/4/15,20232  BLOOM,True
502,42.44482091,-83.04952262,2008/4/15,20270  BLOOM,True
503,42.40090998,-82.95113163,2008/4/15,5272  BEACONSFIELD,True
504,42.40095706,-82.95116311,2008/4/15,5282  BEACONSFIELD,True
505,42.33804137,-83.23403297,2008/4/15,6541  PLAINVIEW,True
506,42.42301809,-83.2428915,2008/4/15,18255  STOUT,True
507,42.35091045,-83.21876248,2008/4/15,8027  ROSEMONT,True
508,42.3406852,-83.19845797,2008/4/15,6780  MONTROSE,True
509,37.3779119,-121.8443683,2008/4/15,21456  SANTA CLARA,True
510,42.44495219,-83.04974968,2008/4/15,20297  BLOOM,True
511,42.4358363356,-83.0651687315,2008/4/15,19304  WEXFORD,True
512,42.44505154,-83.04953119,2008/4/15,20314  BLOOM,True
513,42.44350391,-83.04969242,2008/4/15,20111  BLOOM,True
514,42.40088173,-82.95111275,2008/4/15,5266  BEACONSFIELD,True
515,42.434775,-83.00357639,2008/4/15,19125  ROWE,True
516,42.38723371,-83.23557846,2008/4/15,13976  PLAINVIEW,True
517,42.44217896,-83.04961541,2008/4/15,19971  BLOOM,True
518,42.4385476,-83.06457193,2008/4/15,19657  BINDER,True
519,42.39450495,-82.94685645,2008/4/15,4414  BEACONSFIELD,True
520,42.39973188,-82.95034479,2008/4/15,5114  BEACONSFIELD,True
521,42.082217,-83.3006419,2008/4/15,19191  HELEN,True
522,42.082217,-83.3006419,2008/4/15,20126  HELEN,True
523,42.34147848,-83.19871386,2008/4/15,6899  MONTROSE,True
524,42.43650222,-83.06520942,2008/4/15,19398  WEXFORD,True
525,42.44134755,-83.06451918,2008/4/15,19972  BINDER,True
526,42.41774902,-83.05362847,2008/4/15,4833  DELTA,True
527,42.42747033,-83.00301038,2008/4/15,18050  ROWE,True
528,42.35965888,-83.24463715,2008/4/15,9049  PIERSON,True
529,42.4178322857,-83.0534075714,2008/3/15,4857  DELTA,True
530,42.4177698367,-83.0535732449,2008/3/15,4839  DELTA,True
531,42.33358813,-83.14157235,2008/3/15,5428  SPRINGWELLS,True
532,42.41779065,-83.05351802,2008/3/15,4845  DELTA,True
533,42.36415333,-83.17168391,2015/7/31,9331  SORRENTO,True
534,42.36478748,-83.17024416,2015/7/31,9392  STEEL,True
535,42.39512495,-83.18535044,2015/7/31,14551  FREELAND,True
536,42.40267135,-83.1876969,2015/7/31,15382  STRATHMOOR,True
537,42.3630160404,-83.1691785758,2015/7/31,9249  APPOLINE,True
538,42.36953835,-83.16792612,2015/7/31,9944  MEYERS,True
539,42.38135641,-83.16960146,2015/7/31,12726  APPOLINE,True
540,42.35907345,-83.16784701,2015/7/31,8833  MEYERS,True
541,42.3673912362,-83.1680815075,2015/7/31,9695  MEYERS,True
542,42.36472576,-83.17046459,2015/7/31,9387  STEEL,True
543,18.384517,-66.0666328,2015/7/31,20054  SAN JUAN,True
544,42.41963541,-83.16143295,2015/7/31,17400  WASHBURN,True
545,42.42546537,-83.23767238,2015/7/31,18571  PLAINVIEW,True
546,44.3172,-84.7796889,2015/7/31,19766  HOUGHTON,True
547,42.4238712,-83.22036482,2015/7/31,18305  ASHTON,True
548,41.4547749,-82.0043145,2015/7/31,20019  AVON,True
549,42.2715384848,-83.1621333434,2015/7/31,12831  OMAHA,True
550,42.36727629,-83.16785593,2015/7/31,9676  MEYERS,True
551,42.3851705,-82.1650106,2015/7/31,16824  CHATHAM,True
552,39.763736,-86.1326869,2015/7/31,20507  INDIANA,True
553,42.3630475556,-83.1714358889,2015/7/31,9254  SORRENTO,True
554,42.3620327,-83.16792775,2015/7/31,9171  MEYERS,True
555,42.37638471,-83.16815765,2015/7/31,12080  MEYERS,True
556,42.36964024,-83.16792941,2015/7/31,9952  MEYERS,True
557,42.37009871,-83.16794424,2015/7/31,9988  MEYERS,True
558,42.411727,-83.185847,2015/7/31,16500  FREELAND,True
559,42.36555047,-83.21437429,2015/7/31,9561  LONGACRE,True
560,42.36644764,-83.16805292,2015/7/31,9551  MEYERS,True
561,42.36398738,-83.16920374,2015/7/31,9309  APPOLINE,True
562,42.4167980041,-83.2471506042,2015/7/31,17282  PIERSON,True
563,42.3595855302,-83.1691049664,2015/7/31,8911  APPOLINE,True
564,42.40360278,-83.17822831,2015/7/31,15387  HARTWELL,True
565,,,2015/7/31,7594 E ROBINWOOD,True
566,14.663906,121.0593029,2015/7/31,19925  PRAIRIE,True
567,42.44439373,-83.14522207,2015/7/31,20465  MONICA,True
568,38.039956,-84.4693149,2015/7/31,20500  MANOR,True
569,39.833983,-100.1865549,2015/7/31,9554  DECATUR,True
570,39.833983,-100.1865549,2015/7/31,9560  DECATUR,True
571,38.039956,-84.4693149,2015/7/31,20525  KENTUCKY,True
572,-26.2073783,28.338827,2015/7/31,9288  WARD,True
573,42.40770734,-83.13048801,2015/7/31,15798  ALDEN,True
574,42.35983184,-83.17742505,2015/7/31,8920  SCHAEFER,True
575,42.36920724,-83.16791541,2015/7/31,9918  MEYERS,True
576,42.44507872,-83.09394081,2015/7/31,20416  CAMERON,True
577,42.3737135,-83.17425464,2015/7/31,11690  CHEYENNE,True
578,42.3643196,-83.17756553,2015/7/31,9360  SCHAEFER,True
579,42.368978,-83.167908,2015/7/31,9900  MEYERS,True
580,42.36938553,-83.16792118,2015/7/31,9932  MEYERS,True
581,42.36439676,-83.17409585,2015/7/31,9361  CHEYENNE,True
582,42.37172673,-83.16799589,2015/7/31,11386  MEYERS,True
583,42.37591521,-83.16814039,2015/7/31,12024  MEYERS,True
584,42.38644437,-83.16875913,2015/7/31,13565  MEYERS,True
585,42.39263627,-83.19243364,2015/7/31,14370  ROBSON,True
586,42.44365131,-83.16458688,2015/7/31,20434  GRIGGS,True
587,42.3626083,-83.17142421,2015/7/31,9220  SORRENTO,True
588,42.36465059,-83.17410662,2015/7/31,9387  CHEYENNE,True
589,42.36162644,-83.17139811,2015/7/31,9144  SORRENTO,True
590,42.36314523,-83.16918206,2015/7/31,9259  APPOLINE,True
591,42.36180815,-83.17526021,2015/7/31,9165  LITTLEFIELD,True
592,42.36338078,-83.16896633,2015/7/31,9276  APPOLINE,True
593,42.37666476,-83.16839012,2015/7/31,12115  MEYERS,True
594,42.44004611,-83.15570423,2015/7/31,20000  CHERRYLAWN,True
595,,,2015/7/31,16501  LOG CABIN,True
596,42.43876121,-83.1511616,2015/7/31,8024  PEMBROKE,True
597,18.384517,-66.0666328,2015/7/31,16551  SAN JUAN,True
598,18.384517,-66.0666328,2015/7/31,20212  SAN JUAN,True
599,,,2015/7/31,20030  SANTA ROSA,True
600,42.37606612,-83.16814594,2015/7/31,12042  MEYERS,True
601,42.3712312,-83.16798008,2015/7/31,11310  MEYERS,True
602,42.37919,-83.168482,2015/7/31,12700  FOLEY,True
603,42.425256,-83.25346,2015/7/31,21400  MARGARETA,True
604,-26.2073783,28.338827,2015/7/31,14929  WARD,True
605,42.4230775,-83.24059191,2015/7/31,18255  HEYDEN,True
606,42.43506436,-83.24626147,2015/7/31,19716  BRAILE,True
607,42.4247856985,-83.275144402,2015/7/31,18544  RIVERVIEW,True
608,,,2015/7/31,9663  MARK TWAIN,True
609,42.4040954966,-83.1891255034,2015/7/31,15467  HUBBELL,True
610,42.41694662,-83.24595409,2015/7/31,17294  BRAILE,True
611,42.36350697,-83.16919182,2015/7/31,9287  APPOLINE,True
612,14.663906,121.059302908,2015/7/31,20241  PRAIRIE,True
613,42.3689913448,-83.1681305608,2015/7/31,9915  MEYERS,True
614,42.4070790201,-83.1375651558,2015/7/31,15773  HOLMUR,True
615,38.039956,-84.4693149,2015/7/31,20200  KENTUCKY,True
616,42.36319991,-83.16896145,2015/7/31,9262  APPOLINE,True
617,42.3781668081,-83.1684426364,2015/7/31,12283  MEYERS,True
618,42.37822055,-83.16844445,2015/7/31,12291  MEYERS,True
619,42.43929488,-83.15345639,2015/7/31,19949  ROSELAWN,True
620,42.3668307,-83.16784244,2015/7/31,9608  MEYERS,True
621,42.350846,-83.205349,2015/7/31,16300  TIREMAN,True
622,42.37579784,-83.16813608,2015/7/31,12010  MEYERS,True
623,42.44463158,-83.15221594,2015/7/31,20506  GREENLAWN,True
624,42.36399173,-83.17385645,2015/7/31,9318  CHEYENNE,True
625,42.37017512,-83.16794671,2015/7/31,9994  MEYERS,True
626,42.40177506,-83.20952363,2015/7/31,15325  FERGUSON,True
627,42.37165003,-83.17067383,2015/7/31,11405  STEEL,True
628,42.37648531,-83.16816134,2015/7/31,12092  MEYERS,True
629,42.3768039,-83.16817305,2015/7/31,12130  MEYERS,True
630,42.37381775,-83.16828703,2015/7/31,11689  MEYERS,True
631,42.36429509,-83.17045303,2015/7/31,9343  STEEL,True
632,42.37345297,-83.17667267,2015/7/31,11650  HARTWELL,True
633,42.36152009,-83.17161736,2015/7/31,9137  SORRENTO,True
634,42.36361529,-82.99480137,2015/7/31,2472  FISCHER,True
635,-26.2073783,28.338827,2015/7/31,9220  WARD,True
636,42.35412252,-83.23350265,2015/7/30,8403  AUBURN,True
637,42.34006243,-83.23267495,2015/7/30,6760  AUBURN,True
638,42.34057978,-83.23269769,2015/7/30,6836  AUBURN,True
639,42.3453474472,-83.2233430402,2015/7/30,7425  BRACE,True
640,42.4017423,-83.2275964,2015/7/30,8442  ARTESIAN,True
641,42.35269688,-83.21763006,2015/7/30,8221  ASHTON,True
642,42.352304,-83.233205,2015/7/30,8200  AUBURN,True
643,42.35266666,-83.2332201,2015/7/30,8246  AUBURN,True
644,,,2015/7/30,8472  BRACE,False
645,42.35071049,-83.24551252,2015/7/30,8057  BURT RD,True
646,42.35098375,-83.22119632,2015/7/30,8041  FAUST,True
647,,,2015/7/30,12074  EVERGREEN,False
648,,,2015/7/30,8116  FAUST,False
649,,,2015/7/30,8673  FAUST,False
650,,,2015/7/30,7512  MEMORIAL,False
651,,,2015/7/30,9618  MINOCK,False
652,42.4017423,-83.2275964,2015/7/30,8085  ARTESIAN,True
653,,,2015/7/30,8317  AUBURN,False
654,,,2015/7/30,14882  BEAVERLAND,False
655,42.35834196,-83.22146255,2015/7/30,8859  FAUST,True
656,42.35650157,-83.2223774,2015/7/30,8656  GREENVIEW,True
657,42.34433594,-83.2377795,2015/7/30,7330  HEYDEN,True
658,,,2015/7/30,8112  HEYDEN,False
659,42.36148261,-83.23832131,2015/7/30,9218  HEYDEN,True
660,42.34868458,-83.20275867,2015/7/30,7731  MANSFIELD,True
661,42.35285694,-83.22104533,2015/7/30,8248  FAUST,True
662,,,2015/7/30,6900  MINOCK,False
663,42.34771687,-83.23178972,2015/7/30,7690  MINOCK,True
664,42.35815915,-83.23242637,2015/7/30,8855  MINOCK,True
665,42.37508191,-83.23280712,2015/7/30,12097  MINOCK,True
666,42.35442379,-83.23206909,2015/7/30,8438  MINOCK,True
667,42.39191493,-83.26013687,2015/7/30,14406  DACOSTA,True
668,42.34854545,-83.21511648,2015/7/30,7731  ARCHDALE,True
669,42.35656535,-83.23360316,2015/7/30,8685  AUBURN,True
670,42.37256242,-83.23394948,2015/7/30,11707  AUBURN,True
671,,,2015/7/30,8045  BRACE,False
672,,,2015/7/30,8909  FAUST,False
673,42.35466674,-83.24547035,2015/7/30,8500  BURT RD,True
674,42.34722396,-83.23810477,2015/7/30,7641  HEYDEN,True
675,42.34408782,-83.21149064,2015/7/30,7248  CLAYBURN,True
676,,,2015/7/30,7290  CLAYBURN,False
677,42.38711322,-83.25877982,2015/7/30,13994  DOLPHIN,True
678,,,2015/7/30,6894  EVERGREEN,False
679,42.35444418,-83.22110122,2015/7/30,8408  FAUST,True
680,,,2015/7/30,8649  ARTESIAN,False
681,,,2015/7/30,8221  ASHTON,False
682,42.35445239,-83.21769353,2015/7/30,8403  ASHTON,True
683,,,2015/7/30,9601  AUBURN,False
684,,,2015/7/30,12099  AUBURN,False
685,,,2015/7/30,7340  BRACE,False
686,42.35298813,-83.22957245,2015/7/30,8280  GRANDVILLE,True
687,,,2015/7/30,7458  CLAYBURN,False
688,,,2015/7/30,14391  DOLPHIN,False
689,,,2015/7/30,14542  DOLPHIN,False
690,,,2015/7/30,6310  EVERGREEN,False
691,,,2015/7/30,7703  FAUST,False
692,,,2015/7/30,8681  FAUST,False
693,,,2015/7/30,7232  MINOCK,False
694,42.35795506,-83.23850004,2015/7/30,8841  HEYDEN,True
695,42.34376533,-83.23775894,2015/7/30,7264  HEYDEN,True
696,42.34364802,-83.21469815,2015/7/30,7234  ARCHDALE,True
697,42.349485,-83.21493044,2015/7/30,7810  ARCHDALE,True
698,42.35627571,-83.21753896,2015/7/30,8620  ASHTON,True
699,42.35494982,-83.23331491,2015/7/30,8508  AUBURN,True
700,,,2015/7/30,7369  BRACE,False
701,,,2015/7/30,8107  BRACE,False
702,,,2015/7/30,8909  GREENVIEW,False
703,,,2015/7/30,8281  HEYDEN,False
704,,,2015/7/30,15100  DACOSTA,False
705,42.35463952,-83.21770035,2015/7/30,8429  ASHTON,True
706,42.34015273,-83.23290114,2015/7/30,6775  AUBURN,True
707,42.35494982,-83.23331491,2015/7/30,8508  AUBURN,True
708,,,2015/7/30,8516  AUBURN,False
709,,,2015/7/30,8634  AUBURN,False
710,,,2015/7/30,8114  BRACE,False
711,42.34407296,-83.20253669,2015/7/30,7235  MANSFIELD,True
712,,,2015/7/30,14007  DOLPHIN,False
713,,,2015/7/30,8611  MINOCK,False
714,42.35336987,-83.22247939,2015/7/30,8317  GREENVIEW,True
715,42.35432688,-83.24326414,2015/7/30,8451  BRAILE,True
716,42.35437576,-83.23329099,2015/7/30,8434  AUBURN,True
717,42.37236429,-83.23249404,2015/7/30,11660  MINOCK,True
718,42.35274671,-83.22104144,2015/7/30,8234  FAUST,True
719,42.35269946,-83.22103978,2015/7/30,8228  FAUST,True
720,,,2015/7/30,6333  EVERGREEN,False
721,42.39378573,-83.2589872,2015/7/30,14586  DOLPHIN,True
722,42.35493188,-83.23817681,2015/7/30,8516  HEYDEN,True
723,42.35516988,-83.22232674,2015/7/30,8516  GREENVIEW,True
724,42.35142514,-83.22218218,2015/7/30,8098  GREENVIEW,True
725,42.35108892,-83.24552924,2015/7/30,8105  BURT RD,True
726,,,2015/7/30,8900  BRACE,False
727,42.35291064,-83.22363118,2015/7/30,8261  BRACE,True
728,42.35145534,-83.22335252,2015/7/30,8104  BRACE,True
729,,,2015/7/30,8099  BRACE,False
730,42.4017423,-83.2275964,2015/7/30,6354  ARTESIAN,True
731,,,2015/7/29,6430  HANSON,False
732,,,2015/7/29,5369  30TH,False
733,42.44001247,-82.97785847,2015/7/29,19622  ANVIL,True
734,,,2015/7/29,5690  28TH,False
735,,,2015/7/29,6436  HANSON,False
736,42.31034221,-83.11942182,2015/7/29,7268  CAHALAN,True
737,,,2015/7/29,4710  MARTIN,False
738,42.43349718,-83.10637548,2015/7/29,19231  DANBURY,True
739,,,2015/7/29,5444  FLORIDA,False
740,42.38074601,-82.98103543,2015/7/29,4110  BENITEAU,True
741,,,2015/7/29,7227  LANE,False
742,,,2015/7/29,5259  PROCTOR,False
743,15.1512684,120.5650084,2015/7/29,5461  CENTRAL,True
744,42.36266415,-83.17506421,2015/7/29,9230  LITTLEFIELD,True
745,42.33349045,-83.13715471,2015/7/29,5238  PROCTOR,True
746,,,2015/7/29,16886  BILTMORE,False
747,42.3370642,-83.12918922,2015/7/29,6569  HANSON,True
748,,,2015/7/28,1481  14TH,False
749,42.35954908,-83.18958292,2015/7/28,8959  LAUDER,True
750,39.833983,-100.1865549,2015/7/27,9421  DECATUR,True
751,42.35946903,-83.18933996,2015/7/27,8950  LAUDER,True
752,42.33798382,-83.21709059,2015/7/27,6507  ASHTON,True
753,42.36115964,-83.19380591,2015/7/27,9136  SUSSEX,True
754,,,2015/7/27,17025  CHICAGO,False
755,42.36253539,-83.19185372,2015/7/27,9201  ROBSON,True
756,42.364704,-83.2360389,2015/7/27,17010  CHICAGO,True
757,,,2015/7/27,11822  SCHAEFER,False
758,,,2015/7/27,9186  COYLE,False
759,,,2015/7/27,15231  CHICAGO,False
760,,,2015/7/27,6561  MONTROSE,False
761,42.37809899,-83.16098587,2015/7/27,12175  ILENE,True
762,,,2015/7/27,16633  CHICAGO,False
763,42.33990795,-83.23638492,2015/7/27,6746  VAUGHAN,True
764,42.340797,-83.23172367,2015/7/27,6867  MINOCK,True
765,,,2015/7/27,6499  AUBURN,False
766,42.36840818,-83.17793215,2015/7/27,9903  SCHAEFER,True
767,39.833983,-100.1865549,2015/7/27,9379  DECATUR,True
768,42.36085368,-83.1937937,2015/7/27,9110  SUSSEX,True
769,42.36440571,-83.19306506,2015/7/27,9407  COYLE,True
770,42.353657,-83.1784859,2015/7/27,9173  CARLIN,True
771,42.36124878,-83.19403167,2015/7/27,9145  SUSSEX,True
772,42.36843328,-83.17793306,2015/7/27,9915  SCHAEFER,True
773,,,2015/7/27,9201  WHITCOMB,False
774,42.3405942,-83.22909063,2015/7/27,6830  GRANDVILLE,True
775,42.34002159,-83.23267316,2015/7/27,6754  AUBURN,True
776,42.33755592,-83.22425021,2015/7/27,6467  STAHELIN,True
777,42.278015,-83.1573625,2015/7/27,11118  SCHAEFER,True
778,,,2015/7/27,11656  SCHAEFER,False
779,42.34002299,-83.22432817,2015/7/27,6737  STAHELIN,True
780,42.36397731,-83.18973192,2015/7/27,9329  LAUDER,True
781,42.33790399,-83.2194838,2015/7/27,6501  PENROD,True
782,42.334598,-83.220593,2015/7/27,6201  FAUST,True
783,42.33811942,-83.21709538,2015/7/27,6523  ASHTON,True
784,42.35916823,-83.1893259,2015/7/27,8910  LAUDER,True
785,42.35905614,-83.17147006,2015/7/27,8841  SORRENTO,True
786,42.36208387,-83.17889593,2015/7/27,9223  CARLIN,True
787,39.833983,-100.1865549,2015/7/27,9344  DECATUR,True
788,42.33596,-83.234999,2015/7/27,6300  EVERGREEN,True
789,42.36404455,-83.18973418,2015/7/27,9337  LAUDER,True
790,42.35431266,-83.1575544,2015/7/27,8210  WYOMING,True
791,,,2015/7/27,8069  WYOMING,False
792,,,2015/7/27,8899  TERRY,False
793,42.364704,-83.2360389,2015/7/27,15633  CHICAGO,True
794,42.360736,-83.193789,2015/7/27,9100  SUSSEX,True
795,42.364704,-83.2360389,2015/7/27,16520  CHICAGO,True
796,42.36424807,-83.17896458,2015/7/27,9359  CARLIN,True
797,42.36173947,-83.17866274,2015/7/27,9140  CARLIN,True
798,42.33738228,-83.22679341,2015/7/27,6451  WARWICK,True
799,42.36883483,-83.17772646,2015/7/27,9928  SCHAEFER,True
800,42.36379339,-83.17872864,2015/7/27,9312  CARLIN,True
801,42.34037942,-83.222949,2015/7/27,6786  BRACE,True
802,42.34028495,-83.21934504,2015/7/27,6766  PENROD,True
803,42.3685546,-83.17793747,2015/7/27,9973  SCHAEFER,True
804,42.34120543,-83.20488574,2015/7/27,6871  METTETAL,True
805,,,2015/7/27,11110  SCHAEFER,False
806,,,2015/7/27,16340  TIREMAN,False
807,42.36383452,-83.19412251,2015/7/27,9353  SUSSEX,True
808,42.364704,-83.2360389,2015/7/27,16124  CHICAGO,True
809,42.34028893,-83.23639942,2015/7/27,6802  VAUGHAN,True
810,,,2015/7/27,8518 W GRAND RIVER,False
811,42.3335924,-83.23147501,2015/7/27,6095  MINOCK,True
812,42.33767054,-83.2313858,2015/7/27,6492  MINOCK,True
813,42.364704,-83.2360389,2015/7/27,16641  CHICAGO,True
814,42.36389515,-83.19412372,2015/7/27,9359  SUSSEX,True
815,42.36218967,-83.17889933,2015/7/27,9229  CARLIN,True
816,39.833983,-100.1865549,2015/7/27,9158  DECATUR,True
817,,,2015/7/24,9095  AMERICAN,False
818,42.4076092,-83.0779956,2015/7/23,7740  CHRYSLER,True
819,40.1646274,-80.2287709,2015/7/23,4811-  PENNSYLVANIA,True
820,42.36502597,-83.16922676,2015/7/23,9415  APPOLINE,True
821,42.40902627,-83.0173065,2015/7/23,8344  LYFORD,True
822,42.43611708,-82.97418385,2015/7/23,14423  MADDELEIN,True
823,42.38001572,-83.00351,2015/7/23,5030  ROHNS,True
824,42.37664244,-83.12285283,2015/7/23,3765  COLLINGWOOD,True
